"SIDO","SIGUNGU","SIDO_SIGUNGU_NM","year","value","Units"
"경북","영주시","경북_영주시","2014",0,"Milwon"
"경북","영주시","경북_영주시","2015",2784874,"Milwon"
"경북","영주시","경북_영주시","2016",2682658,"Milwon"
"경북","영주시","경북_영주시","2017",2920393,"Milwon"
"경북","영주시","경북_영주시","2018",3005261,"Milwon"
"경북","영주시","경북_영주시","2019",3104536,"Milwon"
"경북","영주시","경북_영주시","2020",3038326,"Milwon"
"경북","영주시","경북_영주시","2021",3395389,"Milwon"
"경북","영천시","경북_영천시","2010",0,"Milwon"
"경북","영천시","경북_영천시","2011",0,"Milwon"
"경북","영천시","경북_영천시","2012",0,"Milwon"
"경북","영천시","경북_영천시","2013",0,"Milwon"
"경북","영천시","경북_영천시","2014",0,"Milwon"
"경북","영천시","경북_영천시","2015",3258783,"Milwon"
"경북","영천시","경북_영천시","2016",3478398,"Milwon"
"경북","영천시","경북_영천시","2017",3457558,"Milwon"
"경북","영천시","경북_영천시","2018",3620926,"Milwon"
"경북","영천시","경북_영천시","2019",3770337,"Milwon"
"경북","영천시","경북_영천시","2020",3824513,"Milwon"
"경북","영천시","경북_영천시","2021",4272694,"Milwon"
"경북","예천군","경북_예천군","2010",0,"Milwon"
"경북","예천군","경북_예천군","2011",0,"Milwon"
"경북","예천군","경북_예천군","2012",0,"Milwon"
"경북","예천군","경북_예천군","2013",0,"Milwon"
"경북","예천군","경북_예천군","2014",0,"Milwon"
"경북","예천군","경북_예천군","2015",1033787,"Milwon"
"경북","예천군","경북_예천군","2016",1115032,"Milwon"
"경북","예천군","경북_예천군","2017",1160648,"Milwon"
"경북","예천군","경북_예천군","2018",1194195,"Milwon"
"경북","예천군","경북_예천군","2019",1163121,"Milwon"
"경북","예천군","경북_예천군","2020",1150431,"Milwon"
"경북","예천군","경북_예천군","2021",1369671,"Milwon"
"경북","울릉군","경북_울릉군","2010",0,"Milwon"
"경북","울릉군","경북_울릉군","2011",0,"Milwon"
"경북","울릉군","경북_울릉군","2012",0,"Milwon"
"경북","울릉군","경북_울릉군","2013",0,"Milwon"
"경북","울릉군","경북_울릉군","2014",0,"Milwon"
"경북","울릉군","경북_울릉군","2015",280227,"Milwon"
"경북","울릉군","경북_울릉군","2016",271259,"Milwon"
"경북","울릉군","경북_울릉군","2017",287017,"Milwon"
"경북","울릉군","경북_울릉군","2018",318439,"Milwon"
"경북","울릉군","경북_울릉군","2019",299708,"Milwon"
"경북","울릉군","경북_울릉군","2020",278041,"Milwon"
"경북","울릉군","경북_울릉군","2021",363351,"Milwon"
"경북","울진군","경북_울진군","2010",0,"Milwon"
"경북","울진군","경북_울진군","2011",0,"Milwon"
"경북","울진군","경북_울진군","2012",0,"Milwon"
"경북","울진군","경북_울진군","2013",0,"Milwon"
"경북","울진군","경북_울진군","2014",0,"Milwon"
"경북","울진군","경북_울진군","2015",2718777,"Milwon"
"경북","울진군","경북_울진군","2016",2575115,"Milwon"
"경북","울진군","경북_울진군","2017",2463143,"Milwon"
"경북","울진군","경북_울진군","2018",2311155,"Milwon"
"경북","울진군","경북_울진군","2019",2222383,"Milwon"
"경북","울진군","경북_울진군","2020",2468740,"Milwon"
"경북","울진군","경북_울진군","2021",2085437,"Milwon"
"경북","의성군","경북_의성군","2010",0,"Milwon"
"경북","의성군","경북_의성군","2011",0,"Milwon"
"경북","의성군","경북_의성군","2012",0,"Milwon"
"경북","의성군","경북_의성군","2013",0,"Milwon"
"경북","의성군","경북_의성군","2014",0,"Milwon"
"경북","의성군","경북_의성군","2015",1229888,"Milwon"
"경북","의성군","경북_의성군","2016",1248065,"Milwon"
"경북","의성군","경북_의성군","2017",1205112,"Milwon"
"경북","의성군","경북_의성군","2018",1291476,"Milwon"
"경북","의성군","경북_의성군","2019",1350418,"Milwon"
"경북","의성군","경북_의성군","2020",1408077,"Milwon"
"경북","의성군","경북_의성군","2021",1481328,"Milwon"
"경북","청도군","경북_청도군","2010",0,"Milwon"
"경북","청도군","경북_청도군","2011",0,"Milwon"
"경북","청도군","경북_청도군","2012",0,"Milwon"
"경북","청도군","경북_청도군","2013",0,"Milwon"
"경북","청도군","경북_청도군","2014",0,"Milwon"
"경북","청도군","경북_청도군","2015",1003464,"Milwon"
"경북","청도군","경북_청도군","2016",1024597,"Milwon"
"경북","청도군","경북_청도군","2017",1012459,"Milwon"
"경북","청도군","경북_청도군","2018",1021327,"Milwon"
"경북","청도군","경북_청도군","2019",1043216,"Milwon"
"경북","청도군","경북_청도군","2020",1015755,"Milwon"
"경북","청도군","경북_청도군","2021",1222943,"Milwon"
"경북","청송군","경북_청송군","2010",0,"Milwon"
"경북","청송군","경북_청송군","2011",0,"Milwon"
"경북","청송군","경북_청송군","2012",0,"Milwon"
"경북","청송군","경북_청송군","2013",0,"Milwon"
"경북","청송군","경북_청송군","2014",0,"Milwon"
"경북","청송군","경북_청송군","2015",692663,"Milwon"
"경북","청송군","경북_청송군","2016",687372,"Milwon"
"경북","청송군","경북_청송군","2017",665578,"Milwon"
"경북","청송군","경북_청송군","2018",714079,"Milwon"
"경북","청송군","경북_청송군","2019",804201,"Milwon"
"경북","청송군","경북_청송군","2020",803523,"Milwon"
"경북","청송군","경북_청송군","2021",760103,"Milwon"
"경북","칠곡군","경북_칠곡군","2010",0,"Milwon"
"경북","칠곡군","경북_칠곡군","2011",0,"Milwon"
"경북","칠곡군","경북_칠곡군","2012",0,"Milwon"
"경북","칠곡군","경북_칠곡군","2013",0,"Milwon"
"경북","칠곡군","경북_칠곡군","2014",0,"Milwon"
"경북","칠곡군","경북_칠곡군","2015",3877013,"Milwon"
"경북","칠곡군","경북_칠곡군","2016",4072406,"Milwon"
"경북","칠곡군","경북_칠곡군","2017",4293070,"Milwon"
"경북","칠곡군","경북_칠곡군","2018",4283321,"Milwon"
"경북","칠곡군","경북_칠곡군","2019",4275377,"Milwon"
"경북","칠곡군","경북_칠곡군","2020",4584662,"Milwon"
"경북","칠곡군","경북_칠곡군","2021",4285319,"Milwon"
"경북","포항시","경북_포항시","2010",0,"Milwon"
"경북","포항시","경북_포항시","2011",0,"Milwon"
"경북","포항시","경북_포항시","2012",0,"Milwon"
"경북","포항시","경북_포항시","2013",0,"Milwon"
"경북","포항시","경북_포항시","2014",0,"Milwon"
"경북","포항시","경북_포항시","2015",16587811,"Milwon"
"경북","포항시","경북_포항시","2016",16832213,"Milwon"
"경북","포항시","경북_포항시","2017",18262287,"Milwon"
"경북","포항시","경북_포항시","2018",18577440,"Milwon"
"경북","포항시","경북_포항시","2019",19296003,"Milwon"
"경북","포항시","경북_포항시","2020",18620504,"Milwon"
"경북","포항시","경북_포항시","2021",23796214,"Milwon"
"광주","광산구","광주_광산구","2010",9558946,"Milwon"
"광주","광산구","광주_광산구","2011",9619618,"Milwon"
"광주","광산구","광주_광산구","2012",9963198,"Milwon"
"광주","광산구","광주_광산구","2013",10647983,"Milwon"
"광주","광산구","광주_광산구","2014",11045957,"Milwon"
"광주","광산구","광주_광산구","2015",11649626,"Milwon"
"광주","광산구","광주_광산구","2016",12017691,"Milwon"
"광주","광산구","광주_광산구","2017",12433700,"Milwon"
"광주","광산구","광주_광산구","2018",12897093,"Milwon"
"광주","광산구","광주_광산구","2019",13519198,"Milwon"
"광주","광산구","광주_광산구","2020",14002138,"Milwon"
"광주","광산구","광주_광산구","2021",15061973,"Milwon"
"광주","남구","광주_남구","2010",2248309,"Milwon"
"광주","남구","광주_남구","2011",2285322,"Milwon"
"광주","남구","광주_남구","2012",2424687,"Milwon"
"광주","남구","광주_남구","2013",2476974,"Milwon"
"광주","남구","광주_남구","2014",2786612,"Milwon"
"광주","남구","광주_남구","2015",2814024,"Milwon"
"광주","남구","광주_남구","2016",2836235,"Milwon"
"광주","남구","광주_남구","2017",2906857,"Milwon"
"광주","남구","광주_남구","2018",3127038,"Milwon"
"광주","남구","광주_남구","2019",3302379,"Milwon"
"광주","남구","광주_남구","2020",3237215,"Milwon"
"광주","남구","광주_남구","2021",3399618,"Milwon"
"광주","동구","광주_동구","2010",2634954,"Milwon"
"광주","동구","광주_동구","2011",2741917,"Milwon"
"광주","동구","광주_동구","2012",2903383,"Milwon"
"광주","동구","광주_동구","2013",2859086,"Milwon"
"광주","동구","광주_동구","2014",3036322,"Milwon"
"광주","동구","광주_동구","2015",3003018,"Milwon"
"광주","동구","광주_동구","2016",3261257,"Milwon"
"광주","동구","광주_동구","2017",3510144,"Milwon"
"광주","동구","광주_동구","2018",3728901,"Milwon"
"광주","동구","광주_동구","2019",3650708,"Milwon"
"광주","동구","광주_동구","2020",3618618,"Milwon"
"광주","동구","광주_동구","2021",3783688,"Milwon"
"광주","북구","광주_북구","2010",7278168,"Milwon"
"광주","북구","광주_북구","2011",7311404,"Milwon"
"광주","북구","광주_북구","2012",7624031,"Milwon"
"광주","북구","광주_북구","2013",8175230,"Milwon"
"광주","북구","광주_북구","2014",8503741,"Milwon"
"광주","북구","광주_북구","2015",8669015,"Milwon"
"광주","북구","광주_북구","2016",9149277,"Milwon"
"광주","북구","광주_북구","2017",9564923,"Milwon"
"광주","북구","광주_북구","2018",9955766,"Milwon"
"광주","북구","광주_북구","2019",10459568,"Milwon"
"광주","북구","광주_북구","2020",10745223,"Milwon"
"광주","북구","광주_북구","2021",11129153,"Milwon"
"광주","서구","광주_서구","2010",6161934,"Milwon"
"광주","서구","광주_서구","2011",6720160,"Milwon"
"광주","서구","광주_서구","2012",6858336,"Milwon"
"광주","서구","광주_서구","2013",7103748,"Milwon"
"광주","서구","광주_서구","2014",7644104,"Milwon"
"광주","서구","광주_서구","2015",8709905,"Milwon"
"광주","서구","광주_서구","2016",9554545,"Milwon"
"광주","서구","광주_서구","2017",9328293,"Milwon"
"광주","서구","광주_서구","2018",10096608,"Milwon"
"광주","서구","광주_서구","2019",10587701,"Milwon"
"광주","서구","광주_서구","2020",10465189,"Milwon"
"광주","서구","광주_서구","2021",10368148,"Milwon"
"대구","남구","대구_남구","2010",0,"Milwon"
"대구","남구","대구_남구","2011",0,"Milwon"
"대구","남구","대구_남구","2012",0,"Milwon"
"대구","남구","대구_남구","2013",0,"Milwon"
"대구","남구","대구_남구","2014",0,"Milwon"
"대구","남구","대구_남구","2015",2336750,"Milwon"
"대구","남구","대구_남구","2016",2383509,"Milwon"
"대구","남구","대구_남구","2017",2729404,"Milwon"
"대구","남구","대구_남구","2018",2947000,"Milwon"
"대구","남구","대구_남구","2019",3219019,"Milwon"
"대구","남구","대구_남구","2020",3099186,"Milwon"
"대구","남구","대구_남구","2021",2927437,"Milwon"
"대구","달서구","대구_달서구","2010",0,"Milwon"
"대구","달서구","대구_달서구","2011",0,"Milwon"
"대구","달서구","대구_달서구","2012",0,"Milwon"
"대구","달서구","대구_달서구","2013",0,"Milwon"
"대구","달서구","대구_달서구","2014",0,"Milwon"
"대구","달서구","대구_달서구","2015",11014202,"Milwon"
"대구","달서구","대구_달서구","2016",11277453,"Milwon"
"대구","달서구","대구_달서구","2017",11388929,"Milwon"
"대구","달서구","대구_달서구","2018",11620034,"Milwon"
"대구","달서구","대구_달서구","2019",12090472,"Milwon"
"대구","달서구","대구_달서구","2020",11708977,"Milwon"
"대구","달서구","대구_달서구","2021",12790786,"Milwon"
"대구","달성군","대구_달성군","2010",0,"Milwon"
"대구","달성군","대구_달성군","2011",0,"Milwon"
"대구","달성군","대구_달성군","2012",0,"Milwon"
"대구","달성군","대구_달성군","2013",0,"Milwon"
"대구","달성군","대구_달성군","2014",0,"Milwon"
"대구","달성군","대구_달성군","2015",7116825,"Milwon"
"대구","달성군","대구_달성군","2016",7432311,"Milwon"
"대구","달성군","대구_달성군","2017",7336778,"Milwon"
"대구","달성군","대구_달성군","2018",7589674,"Milwon"
"대구","달성군","대구_달성군","2019",7433594,"Milwon"
"대구","달성군","대구_달성군","2020",7213212,"Milwon"
"대구","달성군","대구_달성군","2021",8535736,"Milwon"
"대구","동구","대구_동구","2010",0,"Milwon"
"대구","동구","대구_동구","2011",0,"Milwon"
"대구","동구","대구_동구","2012",0,"Milwon"
"대구","동구","대구_동구","2013",0,"Milwon"
"대구","동구","대구_동구","2014",0,"Milwon"
"대구","동구","대구_동구","2015",6376313,"Milwon"
"대구","동구","대구_동구","2016",6266494,"Milwon"
"대구","동구","대구_동구","2017",7086698,"Milwon"
"대구","동구","대구_동구","2018",7036716,"Milwon"
"대구","동구","대구_동구","2019",7671520,"Milwon"
"대구","동구","대구_동구","2020",7583912,"Milwon"
"대구","동구","대구_동구","2021",7974339,"Milwon"
"대구","북구","대구_북구","2010",0,"Milwon"
"대구","북구","대구_북구","2011",0,"Milwon"
"대구","북구","대구_북구","2012",0,"Milwon"
"대구","북구","대구_북구","2013",0,"Milwon"
"대구","북구","대구_북구","2014",0,"Milwon"
"대구","북구","대구_북구","2015",9787970,"Milwon"
"대구","북구","대구_북구","2016",9857246,"Milwon"
"대구","북구","대구_북구","2017",10207588,"Milwon"
"대구","북구","대구_북구","2018",10863537,"Milwon"
"대구","북구","대구_북구","2019",10578872,"Milwon"
"대구","북구","대구_북구","2020",10468227,"Milwon"
"대구","북구","대구_북구","2021",9542554,"Milwon"
"대구","서구","대구_서구","2010",0,"Milwon"
"대구","서구","대구_서구","2011",0,"Milwon"
"대구","서구","대구_서구","2012",0,"Milwon"
"대구","서구","대구_서구","2013",0,"Milwon"
"대구","서구","대구_서구","2014",0,"Milwon"
"대구","서구","대구_서구","2015",3206379,"Milwon"
"대구","서구","대구_서구","2016",3390758,"Milwon"
"대구","서구","대구_서구","2017",3479958,"Milwon"
"대구","서구","대구_서구","2018",3514231,"Milwon"
"대구","서구","대구_서구","2019",3591916,"Milwon"
"대구","서구","대구_서구","2020",3852826,"Milwon"
"대구","서구","대구_서구","2021",4188656,"Milwon"
"대구","수성구","대구_수성구","2010",0,"Milwon"
"대구","수성구","대구_수성구","2011",0,"Milwon"
"대구","수성구","대구_수성구","2012",0,"Milwon"
"대구","수성구","대구_수성구","2013",0,"Milwon"
"대구","수성구","대구_수성구","2014",0,"Milwon"
"대구","수성구","대구_수성구","2015",6955681,"Milwon"
"대구","수성구","대구_수성구","2016",7430232,"Milwon"
"대구","수성구","대구_수성구","2017",7364608,"Milwon"
"대구","수성구","대구_수성구","2018",7716974,"Milwon"
"대구","수성구","대구_수성구","2019",8134646,"Milwon"
"대구","수성구","대구_수성구","2020",8389760,"Milwon"
"대구","수성구","대구_수성구","2021",8919264,"Milwon"
"대구","중구","대구_중구","2010",0,"Milwon"
"대구","중구","대구_중구","2011",0,"Milwon"
"대구","중구","대구_중구","2012",0,"Milwon"
"대구","중구","대구_중구","2013",0,"Milwon"
"대구","중구","대구_중구","2014",0,"Milwon"
"대구","중구","대구_중구","2015",5027892,"Milwon"
"대구","중구","대구_중구","2016",5129208,"Milwon"
"대구","중구","대구_중구","2017",5238995,"Milwon"
"대구","중구","대구_중구","2018",5426313,"Milwon"
"대구","중구","대구_중구","2019",5374655,"Milwon"
"대구","중구","대구_중구","2020",5409289,"Milwon"
"대구","중구","대구_중구","2021",6108382,"Milwon"
"대전","대덕구","대전_대덕구","2010",0,"Milwon"
"대전","대덕구","대전_대덕구","2011",0,"Milwon"
"대전","대덕구","대전_대덕구","2012",0,"Milwon"
"대전","대덕구","대전_대덕구","2013",0,"Milwon"
"대전","대덕구","대전_대덕구","2014",0,"Milwon"
"대전","대덕구","대전_대덕구","2015",7659692,"Milwon"
"대전","대덕구","대전_대덕구","2016",8000787,"Milwon"
"대전","대덕구","대전_대덕구","2017",7699618,"Milwon"
"대전","대덕구","대전_대덕구","2018",7280039,"Milwon"
"대전","대덕구","대전_대덕구","2019",7585213,"Milwon"
"대전","대덕구","대전_대덕구","2020",7713470,"Milwon"
"대전","대덕구","대전_대덕구","2021",8067394,"Milwon"
"대전","동구","대전_동구","2010",0,"Milwon"
"대전","동구","대전_동구","2011",0,"Milwon"
"대전","동구","대전_동구","2012",0,"Milwon"
"대전","동구","대전_동구","2013",0,"Milwon"
"대전","동구","대전_동구","2014",0,"Milwon"
"대전","동구","대전_동구","2015",3062106,"Milwon"
"대전","동구","대전_동구","2016",3316367,"Milwon"
"대전","동구","대전_동구","2017",3360270,"Milwon"
"대전","동구","대전_동구","2018",3503333,"Milwon"
"대전","동구","대전_동구","2019",3686416,"Milwon"
"대전","동구","대전_동구","2020",3691248,"Milwon"
"대전","동구","대전_동구","2021",3686340,"Milwon"
"대전","서구","대전_서구","2010",0,"Milwon"
"대전","서구","대전_서구","2011",0,"Milwon"
"대전","서구","대전_서구","2012",0,"Milwon"
"대전","서구","대전_서구","2013",0,"Milwon"
"대전","서구","대전_서구","2014",0,"Milwon"
"대전","서구","대전_서구","2015",10677653,"Milwon"
"대전","서구","대전_서구","2016",11116724,"Milwon"
"대전","서구","대전_서구","2017",11743369,"Milwon"
"대전","서구","대전_서구","2018",12044862,"Milwon"
"대전","서구","대전_서구","2019",12714786,"Milwon"
"대전","서구","대전_서구","2020",12716392,"Milwon"
"대전","서구","대전_서구","2021",13191386,"Milwon"
"대전","유성구","대전_유성구","2010",0,"Milwon"
"대전","유성구","대전_유성구","2011",0,"Milwon"
"대전","유성구","대전_유성구","2012",0,"Milwon"
"대전","유성구","대전_유성구","2013",0,"Milwon"
"대전","유성구","대전_유성구","2014",0,"Milwon"
"대전","유성구","대전_유성구","2015",11457701,"Milwon"
"대전","유성구","대전_유성구","2016",12300508,"Milwon"
"대전","유성구","대전_유성구","2017",12996543,"Milwon"
"대전","유성구","대전_유성구","2018",13577362,"Milwon"
"대전","유성구","대전_유성구","2019",14019944,"Milwon"
"대전","유성구","대전_유성구","2020",15343406,"Milwon"
"대전","유성구","대전_유성구","2021",16471660,"Milwon"
"대전","중구","대전_중구","2010",0,"Milwon"
"대전","중구","대전_중구","2011",0,"Milwon"
"대전","중구","대전_중구","2012",0,"Milwon"
"대전","중구","대전_중구","2013",0,"Milwon"
"대전","중구","대전_중구","2014",0,"Milwon"
"대전","중구","대전_중구","2015",4305462,"Milwon"
"대전","중구","대전_중구","2016",4600637,"Milwon"
"대전","중구","대전_중구","2017",4737424,"Milwon"
"대전","중구","대전_중구","2018",4902752,"Milwon"
"대전","중구","대전_중구","2019",5085859,"Milwon"
"대전","중구","대전_중구","2020",4928620,"Milwon"
"대전","중구","대전_중구","2021",5299811,"Milwon"
"부산","강서구","부산_강서구","2010",8833731,"Milwon"
"부산","강서구","부산_강서구","2011",8634879,"Milwon"
"부산","강서구","부산_강서구","2012",9615869,"Milwon"
"부산","강서구","부산_강서구","2013",9872923,"Milwon"
"부산","강서구","부산_강서구","2014",11571438,"Milwon"
"부산","강서구","부산_강서구","2015",12953821,"Milwon"
"부산","강서구","부산_강서구","2016",12944025,"Milwon"
"부산","강서구","부산_강서구","2017",12637730,"Milwon"
"부산","강서구","부산_강서구","2018",13354327,"Milwon"
"부산","강서구","부산_강서구","2019",14481984,"Milwon"
"부산","강서구","부산_강서구","2020",13426281,"Milwon"
"부산","강서구","부산_강서구","2021",15703315,"Milwon"
"부산","금정구","부산_금정구","2010",3787945,"Milwon"
"부산","금정구","부산_금정구","2011",3675106,"Milwon"
"부산","금정구","부산_금정구","2012",3823146,"Milwon"
"부산","금정구","부산_금정구","2013",3942938,"Milwon"
"부산","금정구","부산_금정구","2014",4396536,"Milwon"
"부산","금정구","부산_금정구","2015",4332302,"Milwon"
"부산","금정구","부산_금정구","2016",4350242,"Milwon"
"부산","금정구","부산_금정구","2017",4619023,"Milwon"
"부산","금정구","부산_금정구","2018",4492619,"Milwon"
"부산","금정구","부산_금정구","2019",4626781,"Milwon"
"부산","금정구","부산_금정구","2020",4367027,"Milwon"
"부산","금정구","부산_금정구","2021",4656596,"Milwon"
"부산","기장군","부산_기장군","2010",3063513,"Milwon"
"부산","기장군","부산_기장군","2011",2989053,"Milwon"
"부산","기장군","부산_기장군","2012",3259598,"Milwon"
"부산","기장군","부산_기장군","2013",3732435,"Milwon"
"부산","기장군","부산_기장군","2014",4726735,"Milwon"
"부산","기장군","부산_기장군","2015",5258037,"Milwon"
"부산","기장군","부산_기장군","2016",5560120,"Milwon"
"부산","기장군","부산_기장군","2017",5111724,"Milwon"
"부산","기장군","부산_기장군","2018",5437095,"Milwon"
"부산","기장군","부산_기장군","2019",5624192,"Milwon"
"부산","기장군","부산_기장군","2020",6368873,"Milwon"
"부산","기장군","부산_기장군","2021",6587541,"Milwon"
"부산","남구","부산_남구","2010",4348931,"Milwon"
"부산","남구","부산_남구","2011",4058632,"Milwon"
"부산","남구","부산_남구","2012",4316404,"Milwon"
"부산","남구","부산_남구","2013",4325921,"Milwon"
"부산","남구","부산_남구","2014",4691424,"Milwon"
"부산","남구","부산_남구","2015",5314016,"Milwon"
"부산","남구","부산_남구","2016",5286229,"Milwon"
"부산","남구","부산_남구","2017",5772151,"Milwon"
"부산","남구","부산_남구","2018",5708284,"Milwon"
"부산","남구","부산_남구","2019",5649213,"Milwon"
"부산","남구","부산_남구","2020",6155947,"Milwon"
"부산","남구","부산_남구","2021",7907772,"Milwon"
"부산","동구","부산_동구","2010",3537964,"Milwon"
"부산","동구","부산_동구","2011",3327930,"Milwon"
"부산","동구","부산_동구","2012",3613104,"Milwon"
"부산","동구","부산_동구","2013",4262499,"Milwon"
"부산","동구","부산_동구","2014",2919480,"Milwon"
"부산","동구","부산_동구","2015",4203262,"Milwon"
"부산","동구","부산_동구","2016",4210995,"Milwon"
"부산","동구","부산_동구","2017",4731722,"Milwon"
"부산","동구","부산_동구","2018",4552679,"Milwon"
"부산","동구","부산_동구","2019",4768625,"Milwon"
"부산","동구","부산_동구","2020",4098015,"Milwon"
"부산","동구","부산_동구","2021",4360438,"Milwon"
"부산","동래구","부산_동래구","2010",2966097,"Milwon"
"부산","동래구","부산_동래구","2011",3057859,"Milwon"
"부산","동래구","부산_동래구","2012",3191055,"Milwon"
"부산","동래구","부산_동래구","2013",3361140,"Milwon"
"부산","동래구","부산_동래구","2014",3287528,"Milwon"
"부산","동래구","부산_동래구","2015",3650774,"Milwon"
"부산","동래구","부산_동래구","2016",3793172,"Milwon"
"부산","동래구","부산_동래구","2017",3934188,"Milwon"
"부산","동래구","부산_동래구","2018",4063079,"Milwon"
"부산","동래구","부산_동래구","2019",4097686,"Milwon"
"부산","동래구","부산_동래구","2020",3989457,"Milwon"
"부산","동래구","부산_동래구","2021",4319168,"Milwon"
"부산","부산진구","부산_부산진구","2010",6349962,"Milwon"
"부산","부산진구","부산_부산진구","2011",6893939,"Milwon"
"부산","부산진구","부산_부산진구","2012",6456446,"Milwon"
"부산","부산진구","부산_부산진구","2013",6676797,"Milwon"
"부산","부산진구","부산_부산진구","2014",6984981,"Milwon"
"부산","부산진구","부산_부산진구","2015",7185291,"Milwon"
"부산","부산진구","부산_부산진구","2016",7757805,"Milwon"
"부산","부산진구","부산_부산진구","2017",8192376,"Milwon"
"부산","부산진구","부산_부산진구","2018",8516260,"Milwon"
"부산","부산진구","부산_부산진구","2019",8886673,"Milwon"
"부산","부산진구","부산_부산진구","2020",8640684,"Milwon"
"부산","부산진구","부산_부산진구","2021",9061721,"Milwon"
"부산","북구","부산_북구","2010",2470112,"Milwon"
"부산","북구","부산_북구","2011",2864636,"Milwon"
"부산","북구","부산_북구","2012",2932177,"Milwon"
"부산","북구","부산_북구","2013",2845169,"Milwon"
"부산","북구","부산_북구","2014",3504970,"Milwon"
"부산","북구","부산_북구","2015",2856278,"Milwon"
"부산","북구","부산_북구","2016",2981371,"Milwon"
"부산","북구","부산_북구","2017",3013728,"Milwon"
"부산","북구","부산_북구","2018",3125859,"Milwon"
"부산","북구","부산_북구","2019",3116148,"Milwon"
"부산","북구","부산_북구","2020",3031318,"Milwon"
"부산","북구","부산_북구","2021",3322130,"Milwon"
"부산","사상구","부산_사상구","2010",6249204,"Milwon"
"부산","사상구","부산_사상구","2011",7295166,"Milwon"
"부산","사상구","부산_사상구","2012",6427544,"Milwon"
"부산","사상구","부산_사상구","2013",6807078,"Milwon"
"부산","사상구","부산_사상구","2014",6700187,"Milwon"
"부산","사상구","부산_사상구","2015",7090343,"Milwon"
"부산","사상구","부산_사상구","2016",7008698,"Milwon"
"부산","사상구","부산_사상구","2017",6750783,"Milwon"
"부산","사상구","부산_사상구","2018",6760826,"Milwon"
"부산","사상구","부산_사상구","2019",6567881,"Milwon"
"부산","사상구","부산_사상구","2020",6216501,"Milwon"
"부산","사상구","부산_사상구","2021",6444209,"Milwon"
"부산","사하구","부산_사하구","2010",5799795,"Milwon"
"부산","사하구","부산_사하구","2011",6181277,"Milwon"
"부산","사하구","부산_사하구","2012",5958516,"Milwon"
"부산","사하구","부산_사하구","2013",6267720,"Milwon"
"부산","사하구","부산_사하구","2014",6289464,"Milwon"
"부산","사하구","부산_사하구","2015",6538217,"Milwon"
"부산","사하구","부산_사하구","2016",6886885,"Milwon"
"부산","사하구","부산_사하구","2017",6985761,"Milwon"
"부산","사하구","부산_사하구","2018",6900352,"Milwon"
"부산","사하구","부산_사하구","2019",7190129,"Milwon"
"부산","사하구","부산_사하구","2020",7040858,"Milwon"
"부산","사하구","부산_사하구","2021",7139515,"Milwon"
"부산","서구","부산_서구","2010",2587528,"Milwon"
"부산","서구","부산_서구","2011",2705285,"Milwon"
"부산","서구","부산_서구","2012",2757718,"Milwon"
"부산","서구","부산_서구","2013",2797073,"Milwon"
"부산","서구","부산_서구","2014",2889604,"Milwon"
"부산","서구","부산_서구","2015",3039215,"Milwon"
"부산","서구","부산_서구","2016",3131976,"Milwon"
"부산","서구","부산_서구","2017",3155204,"Milwon"
"부산","서구","부산_서구","2018",3287309,"Milwon"
"부산","서구","부산_서구","2019",2977265,"Milwon"
"부산","서구","부산_서구","2020",3414621,"Milwon"
"부산","서구","부산_서구","2021",3476168,"Milwon"
"부산","수영구","부산_수영구","2010",1931711,"Milwon"
"부산","수영구","부산_수영구","2011",1980558,"Milwon"
"부산","수영구","부산_수영구","2012",2157108,"Milwon"
"부산","수영구","부산_수영구","2013",2111002,"Milwon"
"부산","수영구","부산_수영구","2014",2229673,"Milwon"
"부산","수영구","부산_수영구","2015",2361267,"Milwon"
"부산","수영구","부산_수영구","2016",2425284,"Milwon"
"부산","수영구","부산_수영구","2017",2555115,"Milwon"
"부산","수영구","부산_수영구","2018",2575439,"Milwon"
"부산","수영구","부산_수영구","2019",2789695,"Milwon"
"부산","수영구","부산_수영구","2020",2770947,"Milwon"
"부산","수영구","부산_수영구","2021",2957435,"Milwon"
"부산","연제구","부산_연제구","2010",3882405,"Milwon"
"부산","연제구","부산_연제구","2011",3891366,"Milwon"
"부산","연제구","부산_연제구","2012",4206791,"Milwon"
"부산","연제구","부산_연제구","2013",5063619,"Milwon"
"부산","연제구","부산_연제구","2014",6041469,"Milwon"
"부산","연제구","부산_연제구","2015",5605244,"Milwon"
"부산","연제구","부산_연제구","2016",6121841,"Milwon"
"부산","연제구","부산_연제구","2017",6455583,"Milwon"
"부산","연제구","부산_연제구","2018",6744687,"Milwon"
"부산","연제구","부산_연제구","2019",6880899,"Milwon"
"부산","연제구","부산_연제구","2020",6323236,"Milwon"
"부산","연제구","부산_연제구","2021",6408434,"Milwon"
"부산","영도구","부산_영도구","2010",2234458,"Milwon"
"부산","영도구","부산_영도구","2011",1907433,"Milwon"
"부산","영도구","부산_영도구","2012",1928158,"Milwon"
"부산","영도구","부산_영도구","2013",1858352,"Milwon"
"부산","영도구","부산_영도구","2014",1888422,"Milwon"
"부산","영도구","부산_영도구","2015",2123839,"Milwon"
"부산","영도구","부산_영도구","2016",2373113,"Milwon"
"부산","영도구","부산_영도구","2017",2540393,"Milwon"
"부산","영도구","부산_영도구","2018",2642385,"Milwon"
"부산","영도구","부산_영도구","2019",2731839,"Milwon"
