year,SIDO,SGG,technology,purpose,value,unit
2019,부산,남구,PV,사업용,3998.3896,MWh
2019,부산,남구,PV,자가용,3065.73778,MWh
2019,부산,북구,PV,전체,4534.129633,MWh
2019,부산,북구,PV,사업용,2050.07868,MWh
2019,부산,북구,PV,자가용,2484.050953,MWh
2019,부산,해운대구,PV,전체,4055.578196,MWh
2019,부산,해운대구,PV,사업용,1171.667,MWh
2019,부산,해운대구,PV,자가용,2883.911196,MWh
2019,부산,사하구,PV,전체,10263.86207,MWh
2019,부산,사하구,PV,사업용,8055.702036,MWh
2019,부산,사하구,PV,자가용,2208.160034,MWh
2019,부산,금정구,PV,전체,9731.741868,MWh
2019,부산,금정구,PV,사업용,6629.87056,MWh
2019,부산,금정구,PV,자가용,3101.871308,MWh
2019,부산,강서구,PV,전체,90124.53471,MWh
2019,부산,강서구,PV,사업용,82125.30645,MWh
2019,부산,강서구,PV,자가용,7999.228264,MWh
2019,부산,연제구,PV,전체,1591.247813,MWh
2019,부산,연제구,PV,사업용,146.903,MWh
2019,부산,연제구,PV,자가용,1444.344813,MWh
2019,부산,수영구,PV,전체,1093.098523,MWh
2019,부산,수영구,PV,사업용,99.934,MWh
2019,부산,수영구,PV,자가용,993.1645227,MWh
2019,부산,사상구,PV,전체,3255.779254,MWh
2019,부산,사상구,PV,사업용,1466.397,MWh
2019,부산,사상구,PV,자가용,1789.382254,MWh
2019,부산,기장군,PV,전체,14203.29141,MWh
2019,부산,기장군,PV,사업용,8900.89156,MWh
2019,부산,기장군,PV,자가용,5302.399853,MWh
2019,부산,중구,wind,전체,4.906250251,MWh
2019,부산,중구,wind,사업용,0,MWh
2019,부산,중구,wind,자가용,4.906250251,MWh
2019,부산,서구,wind,전체,0,MWh
2019,부산,서구,wind,사업용,0,MWh
2019,부산,서구,wind,자가용,0,MWh
2019,부산,동구,wind,전체,0,MWh
2019,부산,동구,wind,사업용,0,MWh
2019,부산,동구,wind,자가용,0,MWh
2019,부산,영도구,wind,전체,0,MWh
2019,부산,영도구,wind,사업용,0,MWh
2019,부산,영도구,wind,자가용,0,MWh
2019,부산,부산진구,wind,전체,0,MWh
2019,부산,부산진구,wind,사업용,0,MWh
2019,부산,부산진구,wind,자가용,0,MWh
2019,부산,동래구,wind,전체,0,MWh
2019,부산,동래구,wind,사업용,0,MWh
2019,부산,동래구,wind,자가용,0,MWh
2019,부산,남구,wind,전체,0,MWh
2019,부산,남구,wind,사업용,0,MWh
2019,부산,남구,wind,자가용,0,MWh
2019,부산,북구,wind,전체,0,MWh
2019,부산,북구,wind,사업용,0,MWh
2019,부산,북구,wind,자가용,0,MWh
2019,부산,해운대구,wind,전체,0,MWh
2019,부산,해운대구,wind,사업용,0,MWh
2019,부산,해운대구,wind,자가용,0,MWh
2019,부산,사하구,wind,전체,5.661057981,MWh
2019,부산,사하구,wind,사업용,0,MWh
2019,부산,사하구,wind,자가용,5.661057981,MWh
2019,부산,금정구,wind,전체,0,MWh
2019,부산,금정구,wind,사업용,0,MWh
2019,부산,금정구,wind,자가용,0,MWh
2019,부산,강서구,wind,전체,7.359375376,MWh
2019,부산,강서구,wind,사업용,0,MWh
2019,부산,강서구,wind,자가용,7.359375376,MWh
2019,부산,연제구,wind,전체,0,MWh
2019,부산,연제구,wind,사업용,0,MWh
2019,부산,연제구,wind,자가용,0,MWh
2019,부산,수영구,wind,전체,45.28846385,MWh
2019,부산,수영구,wind,사업용,0,MWh
2019,부산,수영구,wind,자가용,45.28846385,MWh
2019,부산,사상구,wind,전체,0,MWh
2019,부산,사상구,wind,사업용,0,MWh
2019,부산,사상구,wind,자가용,0,MWh
2019,부산,기장군,wind,전체,277.9636183,MWh
2019,부산,기장군,wind,사업용,239.468424,MWh
2019,부산,기장군,wind,자가용,38.49519427,MWh
2019,부산,중구,hydro,전체,0,MWh
2019,부산,중구,hydro,사업용,0,MWh
2019,부산,중구,hydro,자가용,0,MWh
2019,부산,서구,hydro,전체,0,MWh
2019,부산,서구,hydro,사업용,0,MWh
2019,부산,서구,hydro,자가용,0,MWh
2019,부산,동구,hydro,전체,0,MWh
2019,부산,동구,hydro,사업용,0,MWh
2019,부산,동구,hydro,자가용,0,MWh
2019,부산,영도구,hydro,전체,0,MWh
2019,부산,영도구,hydro,사업용,0,MWh
2019,부산,영도구,hydro,자가용,0,MWh
2019,부산,부산진구,hydro,전체,0,MWh
2019,부산,부산진구,hydro,사업용,0,MWh
2019,부산,부산진구,hydro,자가용,0,MWh
2019,부산,동래구,hydro,전체,31.249,MWh
2019,부산,동래구,hydro,사업용,31.249,MWh
2019,부산,동래구,hydro,자가용,0,MWh
2019,부산,남구,hydro,전체,0,MWh
2019,부산,남구,hydro,사업용,0,MWh
2019,부산,남구,hydro,자가용,0,MWh
2019,부산,북구,hydro,전체,0,MWh
2019,부산,북구,hydro,사업용,0,MWh
2019,부산,북구,hydro,자가용,0,MWh
2019,부산,해운대구,hydro,전체,0,MWh
2019,부산,해운대구,hydro,사업용,0,MWh
2019,부산,해운대구,hydro,자가용,0,MWh
2019,부산,사하구,hydro,전체,0,MWh
2019,부산,사하구,hydro,사업용,0,MWh
2019,부산,사하구,hydro,자가용,0,MWh
2019,부산,금정구,hydro,전체,69.911,MWh
2019,부산,금정구,hydro,사업용,0,MWh
2019,부산,금정구,hydro,자가용,69.911,MWh
2019,부산,강서구,hydro,전체,0,MWh
2019,부산,강서구,hydro,사업용,0,MWh
2019,부산,강서구,hydro,자가용,0,MWh
2019,부산,연제구,hydro,전체,0,MWh
2019,부산,연제구,hydro,사업용,0,MWh
2019,부산,연제구,hydro,자가용,0,MWh
2019,부산,수영구,hydro,전체,0,MWh
2019,부산,수영구,hydro,사업용,0,MWh
2019,부산,수영구,hydro,자가용,0,MWh
2019,부산,사상구,hydro,전체,0,MWh
2019,부산,사상구,hydro,사업용,0,MWh
2019,부산,사상구,hydro,자가용,0,MWh
2019,부산,기장군,hydro,전체,0,MWh
2019,부산,기장군,hydro,사업용,0,MWh
2019,부산,기장군,hydro,자가용,0,MWh
2019,부산,중구,ocean,전체,0,MWh
2019,부산,중구,ocean,사업용,0,MWh
2019,부산,서구,ocean,전체,0,MWh
2019,부산,서구,ocean,사업용,0,MWh
2019,부산,동구,ocean,전체,0,MWh
2019,부산,동구,ocean,사업용,0,MWh
2019,부산,영도구,ocean,전체,0,MWh
2019,부산,영도구,ocean,사업용,0,MWh
2019,부산,부산진구,ocean,전체,0,MWh
2019,부산,부산진구,ocean,사업용,0,MWh
2019,부산,동래구,ocean,전체,0,MWh
2019,부산,동래구,ocean,사업용,0,MWh
2019,부산,남구,ocean,전체,0,MWh
2019,부산,남구,ocean,사업용,0,MWh
2019,부산,북구,ocean,전체,0,MWh
2019,부산,북구,ocean,사업용,0,MWh
2019,부산,해운대구,ocean,전체,0,MWh
2019,부산,해운대구,ocean,사업용,0,MWh
2019,부산,사하구,ocean,전체,0,MWh
2019,부산,사하구,ocean,사업용,0,MWh
2019,부산,금정구,ocean,전체,0,MWh
2019,부산,금정구,ocean,사업용,0,MWh
2019,부산,강서구,ocean,전체,0,MWh
2019,부산,강서구,ocean,사업용,0,MWh
2019,부산,연제구,ocean,전체,0,MWh
2019,부산,연제구,ocean,사업용,0,MWh
2019,부산,수영구,ocean,전체,0,MWh
2019,부산,수영구,ocean,사업용,0,MWh
2019,부산,사상구,ocean,전체,0,MWh
2019,부산,사상구,ocean,사업용,0,MWh
2019,부산,기장군,ocean,전체,0,MWh
2019,부산,기장군,ocean,사업용,0,MWh
2019,부산,중구,bio,전체,0,MWh
2019,부산,중구,bio,사업용,0,MWh
2019,부산,중구,bio,자가용,0,MWh
2019,부산,서구,bio,전체,0,MWh
2019,부산,서구,bio,사업용,0,MWh
2019,부산,서구,bio,자가용,0,MWh
2019,부산,동구,bio,전체,0,MWh
2019,부산,동구,bio,사업용,0,MWh
2019,부산,동구,bio,자가용,0,MWh
2019,부산,영도구,bio,전체,0,MWh
2019,부산,영도구,bio,사업용,0,MWh
2019,부산,영도구,bio,자가용,0,MWh
2019,부산,부산진구,bio,전체,0,MWh
2019,부산,부산진구,bio,사업용,0,MWh
2019,부산,부산진구,bio,자가용,0,MWh
2019,부산,동래구,bio,전체,0,MWh
2019,부산,동래구,bio,사업용,0,MWh
2019,부산,동래구,bio,자가용,0,MWh
2019,부산,남구,bio,전체,0,MWh
2019,부산,남구,bio,사업용,0,MWh
2019,부산,남구,bio,자가용,0,MWh
2019,부산,북구,bio,전체,0,MWh
2019,부산,북구,bio,사업용,0,MWh
2019,부산,북구,bio,자가용,0,MWh
2019,부산,해운대구,bio,전체,0,MWh
2019,부산,해운대구,bio,사업용,0,MWh
2019,부산,해운대구,bio,자가용,0,MWh
2019,부산,사하구,bio,전체,0,MWh
2019,부산,사하구,bio,사업용,0,MWh
2019,부산,사하구,bio,자가용,0,MWh
2019,부산,금정구,bio,전체,0,MWh
2019,부산,금정구,bio,사업용,0,MWh
2019,부산,금정구,bio,자가용,0,MWh
2019,부산,강서구,bio,전체,9122.64948,MWh
2019,부산,강서구,bio,사업용,9122.64948,MWh
2019,부산,강서구,bio,자가용,0,MWh
2019,부산,연제구,bio,전체,0,MWh
2019,부산,연제구,bio,사업용,0,MWh
2019,부산,연제구,bio,자가용,0,MWh
2019,부산,수영구,bio,전체,0,MWh
2019,부산,수영구,bio,사업용,0,MWh
2019,부산,수영구,bio,자가용,0,MWh
2019,부산,사상구,bio,전체,0,MWh
2019,부산,사상구,bio,사업용,0,MWh
2019,부산,사상구,bio,자가용,0,MWh
2019,부산,기장군,bio,전체,0,MWh
2019,부산,기장군,bio,사업용,0,MWh
2019,부산,기장군,bio,자가용,0,MWh
2019,부산,중구,waste,전체,0,MWh
2019,부산,중구,waste,사업용,0,MWh
2019,부산,중구,waste,자가용,0,MWh
2019,부산,서구,waste,전체,0,MWh
2019,부산,서구,waste,사업용,0,MWh
2019,부산,서구,waste,자가용,0,MWh
2019,부산,동구,waste,전체,0,MWh
2019,부산,동구,waste,사업용,0,MWh
2019,부산,동구,waste,자가용,0,MWh
2019,부산,영도구,waste,전체,0,MWh
2019,부산,영도구,waste,사업용,0,MWh
2019,부산,영도구,waste,자가용,0,MWh
2019,부산,부산진구,waste,전체,0,MWh
2019,부산,부산진구,waste,사업용,0,MWh
2019,부산,부산진구,waste,자가용,0,MWh
2019,부산,동래구,waste,전체,0,MWh
2019,부산,동래구,waste,사업용,0,MWh
2019,부산,동래구,waste,자가용,0,MWh
2019,부산,남구,waste,전체,0,MWh
2019,부산,남구,waste,사업용,0,MWh
2019,부산,남구,waste,자가용,0,MWh
2019,부산,북구,waste,전체,0,MWh
2019,부산,북구,waste,사업용,0,MWh
2019,부산,북구,waste,자가용,0,MWh
2019,부산,해운대구,waste,전체,4827.179909,MWh
2019,부산,해운대구,waste,사업용,0,MWh
2019,부산,해운대구,waste,자가용,4827.179909,MWh
2019,부산,사하구,waste,전체,0,MWh
2019,부산,사하구,waste,사업용,0,MWh
2019,부산,사하구,waste,자가용,0,MWh
2019,부산,금정구,waste,전체,0,MWh
2019,부산,금정구,waste,사업용,0,MWh
2019,부산,금정구,waste,자가용,0,MWh
2019,부산,강서구,waste,전체,98048.39885,MWh
2019,부산,강서구,waste,사업용,98047.54869,MWh
2019,부산,강서구,waste,자가용,0.850154968,MWh
2019,부산,연제구,waste,전체,0,MWh
2019,부산,연제구,waste,사업용,0,MWh
2019,부산,연제구,waste,자가용,0,MWh
2019,부산,수영구,waste,전체,0,MWh
2019,부산,수영구,waste,사업용,0,MWh
2019,부산,수영구,waste,자가용,0,MWh
2019,부산,사상구,waste,전체,0,MWh
2019,부산,사상구,waste,사업용,0,MWh
2019,부산,사상구,waste,자가용,0,MWh
2019,부산,기장군,waste,전체,0,MWh
2019,부산,기장군,waste,사업용,0,MWh
2019,부산,기장군,waste,자가용,0,MWh
2019,부산,중구,fuelcell,전체,0,MWh
2019,부산,중구,fuelcell,사업용,0,MWh
2019,부산,중구,fuelcell,자가용,0,MWh
2019,부산,서구,fuelcell,전체,0,MWh
2019,부산,서구,fuelcell,사업용,0,MWh
2019,부산,서구,fuelcell,자가용,0,MWh
2019,부산,동구,fuelcell,전체,12.37992217,MWh
2019,부산,동구,fuelcell,사업용,0,MWh
2019,부산,동구,fuelcell,자가용,12.37992217,MWh
2019,부산,영도구,fuelcell,전체,0,MWh
2019,부산,영도구,fuelcell,사업용,0,MWh
2019,부산,영도구,fuelcell,자가용,0,MWh
2019,부산,부산진구,fuelcell,전체,27.85482487,MWh
2019,부산,부산진구,fuelcell,사업용,0,MWh
2019,부산,부산진구,fuelcell,자가용,27.85482487,MWh
2019,부산,동래구,fuelcell,전체,0,MWh
2019,부산,동래구,fuelcell,사업용,0,MWh
2019,부산,동래구,fuelcell,자가용,0,MWh
2019,부산,남구,fuelcell,전체,0,MWh
2019,부산,남구,fuelcell,사업용,0,MWh
2019,부산,남구,fuelcell,자가용,0,MWh
2019,부산,북구,fuelcell,전체,61.89961083,MWh
2019,부산,북구,fuelcell,사업용,0,MWh
2019,부산,북구,fuelcell,자가용,61.89961083,MWh
2019,부산,해운대구,fuelcell,전체,221819.612,MWh
2019,부산,해운대구,fuelcell,사업용,221757.7124,MWh
2019,부산,해운대구,fuelcell,자가용,61.89961083,MWh
2019,부산,사하구,fuelcell,전체,7016.107392,MWh
2019,부산,사하구,fuelcell,사업용,7016.107392,MWh
2019,부산,사하구,fuelcell,자가용,0,MWh
2019,부산,금정구,fuelcell,전체,61.89961083,MWh
2019,부산,금정구,fuelcell,사업용,0,MWh
2019,부산,금정구,fuelcell,자가용,61.89961083,MWh
2019,부산,강서구,fuelcell,전체,18804.92788,MWh
2019,부산,강서구,fuelcell,사업용,18551.13948,MWh
2019,부산,강서구,fuelcell,자가용,253.7884044,MWh
2019,부산,연제구,fuelcell,전체,179.5088714,MWh
2019,부산,연제구,fuelcell,사업용,0,MWh
2019,부산,연제구,fuelcell,자가용,179.5088714,MWh
2019,부산,수영구,fuelcell,전체,6.189961083,MWh
2019,부산,수영구,fuelcell,사업용,0,MWh
2019,부산,수영구,fuelcell,자가용,6.189961083,MWh
2019,부산,사상구,fuelcell,전체,71.18455245,MWh
2019,부산,사상구,fuelcell,사업용,0,MWh
2019,부산,사상구,fuelcell,자가용,71.18455245,MWh
2019,부산,기장군,fuelcell,전체,61.89961083,MWh
2019,부산,기장군,fuelcell,사업용,0,MWh
2019,부산,기장군,fuelcell,자가용,61.89961083,MWh
2019,부산,중구,IGCC,전체,0,MWh
2019,부산,중구,IGCC,사업용,0,MWh
2019,부산,서구,IGCC,전체,0,MWh
2019,부산,서구,IGCC,사업용,0,MWh
2019,부산,동구,IGCC,전체,0,MWh
2019,부산,동구,IGCC,사업용,0,MWh
2019,부산,영도구,IGCC,전체,0,MWh
2019,부산,영도구,IGCC,사업용,0,MWh
2019,부산,부산진구,IGCC,전체,0,MWh
2019,부산,부산진구,IGCC,사업용,0,MWh
2019,부산,동래구,IGCC,전체,0,MWh
2019,부산,동래구,IGCC,사업용,0,MWh
2019,부산,남구,IGCC,전체,0,MWh
2019,부산,남구,IGCC,사업용,0,MWh
2019,부산,북구,IGCC,전체,0,MWh
2019,부산,북구,IGCC,사업용,0,MWh
2019,부산,해운대구,IGCC,전체,0,MWh
2019,부산,해운대구,IGCC,사업용,0,MWh
2019,부산,사하구,IGCC,전체,0,MWh
2019,부산,사하구,IGCC,사업용,0,MWh
2019,부산,금정구,IGCC,전체,0,MWh
2019,부산,금정구,IGCC,사업용,0,MWh
2019,부산,강서구,IGCC,전체,0,MWh
2019,부산,강서구,IGCC,사업용,0,MWh
2019,부산,연제구,IGCC,전체,0,MWh
2019,부산,연제구,IGCC,사업용,0,MWh
2019,부산,수영구,IGCC,전체,0,MWh
2019,부산,수영구,IGCC,사업용,0,MWh
2019,부산,사상구,IGCC,전체,0,MWh
2019,부산,사상구,IGCC,사업용,0,MWh
2019,부산,기장군,IGCC,전체,0,MWh
2019,부산,기장군,IGCC,사업용,0,MWh
2019,대구,중구,PV,전체,586.6812245,MWh
2019,대구,중구,PV,사업용,0,MWh
2019,대구,중구,PV,자가용,586.6812245,MWh
2019,대구,동구,PV,전체,13066.358,MWh
2019,대구,동구,PV,사업용,7059.2298,MWh
2019,대구,동구,PV,자가용,6007.128198,MWh
2019,대구,서구,PV,전체,2061.206328,MWh
2019,대구,서구,PV,사업용,498.562,MWh
2019,대구,서구,PV,자가용,1562.644328,MWh
2019,대구,남구,PV,전체,2170.976474,MWh
2019,대구,남구,PV,사업용,178.607,MWh
2019,대구,남구,PV,자가용,1992.369474,MWh
2019,대구,북구,PV,전체,12088.06336,MWh
2019,대구,북구,PV,사업용,6599.612572,MWh
2019,대구,북구,PV,자가용,5488.450791,MWh
2019,대구,수성구,PV,전체,6961.59175,MWh
2019,대구,수성구,PV,사업용,2086.930312,MWh
2019,대구,수성구,PV,자가용,4874.661438,MWh
2019,대구,달서구,PV,전체,35346.33605,MWh
2019,대구,달서구,PV,사업용,29354.98833,MWh
2019,대구,달서구,PV,자가용,5991.347722,MWh
2019,대구,달성군,PV,전체,47396.35114,MWh
2019,대구,달성군,PV,사업용,36400.71304,MWh
2019,대구,달성군,PV,자가용,10995.6381,MWh
2019,대구,중구,wind,전체,0,MWh
2019,대구,중구,wind,사업용,0,MWh
2019,대구,중구,wind,자가용,0,MWh
2019,대구,동구,wind,전체,0,MWh
2019,대구,동구,wind,사업용,0,MWh
2019,대구,동구,wind,자가용,0,MWh
2019,대구,서구,wind,전체,0,MWh
2019,대구,서구,wind,사업용,0,MWh
2019,대구,서구,wind,자가용,0,MWh
2019,대구,남구,wind,전체,0,MWh
2019,대구,남구,wind,사업용,0,MWh
2019,대구,남구,wind,자가용,0,MWh
2019,대구,북구,wind,전체,0,MWh
2019,대구,북구,wind,사업용,0,MWh
2019,대구,북구,wind,자가용,0,MWh
2019,대구,수성구,wind,전체,0,MWh
2019,대구,수성구,wind,사업용,0,MWh
2019,대구,수성구,wind,자가용,0,MWh
2019,대구,달서구,wind,전체,0,MWh
2019,대구,달서구,wind,사업용,0,MWh
2019,대구,달서구,wind,자가용,0,MWh
2019,대구,달성군,wind,전체,11.92596215,MWh
2019,대구,달성군,wind,사업용,0,MWh
2019,대구,달성군,wind,자가용,11.92596215,MWh
2019,대구,중구,hydro,전체,0,MWh
2019,대구,중구,hydro,사업용,0,MWh
2019,대구,중구,hydro,자가용,0,MWh
2019,대구,동구,hydro,전체,0,MWh
2019,대구,동구,hydro,사업용,0,MWh
2019,대구,동구,hydro,자가용,0,MWh
2019,대구,서구,hydro,전체,0,MWh
2019,대구,서구,hydro,사업용,0,MWh
2019,대구,서구,hydro,자가용,0,MWh
2019,대구,남구,hydro,전체,0,MWh
2019,대구,남구,hydro,사업용,0,MWh
2019,대구,남구,hydro,자가용,0,MWh
2019,대구,북구,hydro,전체,0,MWh
2019,대구,북구,hydro,사업용,0,MWh
2019,대구,북구,hydro,자가용,0,MWh
2019,대구,수성구,hydro,전체,2321.396064,MWh
2019,대구,수성구,hydro,사업용,2321.396064,MWh
2019,대구,수성구,hydro,자가용,0,MWh
2019,대구,달서구,hydro,전체,0,MWh
2019,대구,달서구,hydro,사업용,0,MWh
2019,대구,달서구,hydro,자가용,0,MWh
2019,대구,달성군,hydro,전체,1429.1082,MWh
2019,대구,달성군,hydro,사업용,1429.1082,MWh
2019,대구,달성군,hydro,자가용,0,MWh
2019,대구,중구,ocean,전체,0,MWh
2019,대구,중구,ocean,사업용,0,MWh
2019,대구,동구,ocean,전체,0,MWh
2019,대구,동구,ocean,사업용,0,MWh
2019,대구,서구,ocean,전체,0,MWh
2019,대구,서구,ocean,사업용,0,MWh
2019,대구,남구,ocean,전체,0,MWh
2019,대구,남구,ocean,사업용,0,MWh
2019,대구,북구,ocean,전체,0,MWh
2019,대구,북구,ocean,사업용,0,MWh
2019,대구,수성구,ocean,전체,0,MWh
2019,대구,수성구,ocean,사업용,0,MWh
2019,대구,달서구,ocean,전체,0,MWh
2019,대구,달서구,ocean,사업용,0,MWh
2019,대구,달성군,ocean,전체,0,MWh
2019,대구,달성군,ocean,사업용,0,MWh
2019,대구,중구,bio,전체,0,MWh
2019,대구,중구,bio,사업용,0,MWh
2019,대구,중구,bio,자가용,0,MWh
2019,대구,동구,bio,전체,0,MWh
2019,대구,동구,bio,사업용,0,MWh
2019,대구,동구,bio,자가용,0,MWh
2019,대구,서구,bio,전체,3679.906168,MWh
2019,대구,서구,bio,사업용,2308.335168,MWh
2019,대구,서구,bio,자가용,1371.571,MWh
2019,대구,남구,bio,전체,0,MWh
2019,대구,남구,bio,사업용,0,MWh
2019,대구,남구,bio,자가용,0,MWh
2019,대구,북구,bio,전체,5400,MWh
2019,대구,북구,bio,사업용,0,MWh
2019,대구,북구,bio,자가용,5400,MWh
2019,대구,수성구,bio,전체,0,MWh
2019,대구,수성구,bio,사업용,0,MWh
2019,대구,수성구,bio,자가용,0,MWh
2019,대구,달서구,bio,전체,13310.02824,MWh
2019,대구,달서구,bio,사업용,13310.02824,MWh
2019,대구,달서구,bio,자가용,0,MWh
2019,대구,달성군,bio,전체,0,MWh
