"","MGM_BLD_PK","ENTIR_ADDR","USE_PURPS_CD","USE_YM","USE_QTY","USE_QTY_ORIGIN","UNIT_CD","ENGY_SPLY_KIK_CD","ENGY_ESNCNO"
"1038","41171-28327","경기도 안양시 만안구 안양동 371번지",7,202011,4579.632,3333.114,8,1201000000,6100314404
"1039","41171-28328","경기도 안양시 만안구 안양동 371번지",7,202011,132.51,136,1,1100100000,214657539
"1040","41171-28328","경기도 안양시 만안구 안양동 371번지",7,202011,389.074,256.3934,8,1201000000,6100314747
"1041","41171-28329","경기도 안양시 만안구 안양동 371번지",7,202011,213.525,222,1,1100100000,214657548
"1042","41171-28329","경기도 안양시 만안구 안양동 371번지",7,202011,1451.27,1196.502,8,1201000000,6100314764
"1043","41171-28330","경기도 안양시 만안구 안양동 371번지",7,202011,90.225,97,1,1100100000,214657469
"1044","41171-28330","경기도 안양시 만안구 안양동 371번지",7,202011,490.578,128.1967,8,1201000000,6100314576
"1045","41171-28331","경기도 안양시 만안구 안양동 371번지",7,202011,251.415,257,1,1100100000,214657637
"1046","41171-28331","경기도 안양시 만안구 안양동 371번지",7,202011,4444.546,3033.988,8,1201000000,6100315014
"1047","41171-28332","경기도 안양시 만안구 안양동 371번지",7,202011,165.01,167,1,1100100000,214657619
"1048","41171-28332","경기도 안양시 만안구 안양동 371번지",7,202011,1112.764,598.2512,8,1201000000,6100314984
"1049","41171-28333","경기도 안양시 만안구 안양동 371번지",7,202011,182.3,187,1,1100100000,214657520
"1050","41171-28333","경기도 안양시 만안구 안양동 371번지",7,202011,5385.932,4059.561,8,1201000000,6100314716
"1051","41171-28334","경기도 안양시 만안구 안양동 371번지",7,202011,194.585,195,1,1100100000,214657593
"1052","41171-28334","경기도 안양시 만안구 안양동 371번지",7,202011,3231.788,2264.808,8,1201000000,6100314915
"1053","41171-28335","경기도 안양시 만안구 안양동 371번지",7,202011,189.125,188,1,1100100000,214657511
"1054","41171-28335","경기도 안양시 만안구 안양동 371번지",7,202011,2696.844,1281.967,8,1201000000,6100314689
"1055","41171-28336","경기도 안양시 만안구 안양동 371번지",7,202011,39.585,40,1,1100100000,214657405
"1056","41171-28336","경기도 안양시 만안구 안양동 371번지",7,202011,678.552,897.3767,8,1201000000,6100314482
"1057","41171-28337","경기도 안양시 만안구 안양동 371번지",7,202011,173.25,177,1,1100100000,214657584
"1058","41171-28337","경기도 안양시 만안구 안양동 371번지",7,202011,1423.102,982.8412,8,1201000000,6100314888
"1059","41171-28338","경기도 안양시 만안구 안양동 371번지",7,202011,207.815,211,1,1100100000,214657502
"1060","41171-28338","경기도 안양시 만안구 안양동 371번지",7,202011,1065.688,897.3767,8,1201000000,6100314663
"1061","41171-28339","경기도 안양시 만안구 안양동 371번지",7,202011,197.975,199,1,1100100000,214657398
"1062","41171-28339","경기도 안양시 만안구 안양동 371번지",7,202011,576.65,470.0545,8,1201000000,6100314448
"1063","41171-28340","경기도 안양시 만안구 안양동 371번지",7,202011,205.75,208,1,1100100000,214657575
"1064","41171-28340","경기도 안양시 만안구 안양동 371번지",7,202011,2541.266,1794.754,8,1201000000,6100314865
"1065","41171-28341","경기도 안양시 만안구 안양동 371번지",7,202011,225.375,228,1,1100100000,214657496
"1066","41171-28341","경기도 안양시 만안구 안양동 371번지",7,202011,3880.234,2692.13,8,1201000000,6100314645
"1067","41171-28342","경기도 안양시 만안구 안양동 371번지",7,202011,245.125,250,1,1100100000,214657557
"1068","41171-28342","경기도 안양시 만안구 안양동 371번지",7,202011,5978.412,4615.08,8,1201000000,6100314802
"1069","41171-28343","경기도 안양시 만안구 안양동 371번지",7,202011,105.31,106,1,1100100000,214657628
"1070","41171-28343","경기도 안양시 만안구 안양동 371번지",7,202011,1880.482,1239.234,8,1201000000,6100315004
"1071","41171-28344","경기도 안양시 만안구 안양동 371번지",7,202011,193.8,327,1,1100100000,214657450
"1072","41171-28344","경기도 안양시 만안구 안양동 371번지",7,202011,1775.16,854.7244,8,1201000000,6100314551
"1073","41171-28345","경기도 안양시 만안구 안양동 371번지",7,202011,291.375,277,1,1100100000,214657441
"1074","41171-28345","경기도 안양시 만안구 안양동 371번지",7,202011,2769.01,1794.754,8,1201000000,6100314529
"1075","41171-28346","경기도 안양시 만안구 안양동 371번지",7,202011,395.225,407,1,1100100000,214657600
"1076","41171-28346","경기도 안양시 만안구 안양동 371번지",7,202011,2644.338,1367.431,8,1201000000,6100314949
"1077","41171-28347","경기도 안양시 만안구 안양동 371번지",7,202011,124.965,125,1,1100100000,214657432
"1078","41171-28347","경기도 안양시 만안구 안양동 371번지",7,202011,2181.56,897.3767,8,1201000000,6100314506
"1079","41171-28348","경기도 안양시 만안구 안양동 371번지",7,202011,213.865,141,1,1100100000,214657664
"1080","41171-28348","경기도 안양시 만안구 안양동 371번지",7,202011,5852.188,4486.884,8,1201000000,6100315034
"1081","41171-28349","경기도 안양시 만안구 안양동 371번지",7,202011,209.75,208,1,1100100000,214657904
"1082","41171-28349","경기도 안양시 만안구 안양동 371번지",7,202011,1540.436,940.109,8,1201000000,6100315668
"1083","41171-28350","경기도 안양시 만안구 안양동 371번지",7,202011,121,124,1,1100100000,242593975
"1084","41171-28350","경기도 안양시 만안구 안양동 371번지",7,202011,3715.426,2478.469,8,1201000000,6100315084
"1085","41171-28351","경기도 안양시 만안구 안양동 371번지",7,202011,219.915,226,1,1100100000,214657860
"1086","41171-28351","경기도 안양시 만안구 안양동 371번지",7,202011,3177.36,2093.879,8,1201000000,6100315520
"1087","41171-28352","경기도 안양시 만안구 안양동 371번지",7,202011,204.26,207,1,1100100000,214657780
"1088","41171-28352","경기도 안양시 만안구 안양동 371번지",7,202011,1244.388,940.109,8,1201000000,6100315285
"1089","41171-28353","경기도 안양시 만안구 안양동 371번지",7,202011,222.74,227,1,1100100000,214657655
"1090","41171-28353","경기도 안양시 만안구 안양동 371번지",7,202011,3060.026,2136.611,8,1201000000,6100315023
"1091","41171-28354","경기도 안양시 만안구 안양동 371번지",7,202011,297.575,307,1,1100100000,214657753
"1092","41171-28354","경기도 안양시 만안구 안양동 371번지",7,202011,1457.84,555.5189,8,1201000000,6100315230
"1093","41171-28355","경기도 안양시 만안구 안양동 371번지",7,202011,389.915,394,1,1100100000,214657717
"1094","41171-28355","경기도 안양시 만안구 안양동 371번지",7,202011,3680.29,2350.272,8,1201000000,6100315114
"1095","41171-28356","경기도 안양시 만안구 안양동 371번지",7,202011,262.65,273,1,1100100000,214657842
"1096","41171-28356","경기도 안양시 만안구 안양동 371번지",7,202011,4336.074,3247.649,8,1201000000,6100315460
"1097","41171-28357","경기도 안양시 만안구 안양동 371번지",7,202011,200.36,204,1,1100100000,214657913
"1098","41171-28357","경기도 안양시 만안구 안양동 371번지",7,202011,991.954,683.7156,8,1201000000,6100315719
"1099","41171-28358","경기도 안양시 만안구 안양동 371번지",7,202011,225.01,229,1,1100100000,214657879
"1100","41171-28358","경기도 안양시 만안구 안양동 371번지",7,202011,3549.064,2563.934,8,1201000000,6100315574
"1101","41171-28359","경기도 안양시 만안구 안양동 371번지",7,202011,149.5,155,1,1100100000,214657833
"1102","41171-28359","경기도 안양시 만안구 안양동 371번지",7,202011,1386.044,598.2512,8,1201000000,6100315425
"1103","41171-28360","경기도 안양시 만안구 안양동 371번지",7,202011,173.61,182,1,1100100000,242434718
"1104","41171-28360","경기도 안양시 만안구 안양동 371번지",7,202011,1703.336,897.3767,8,1201000000,6100315323
"1105","41171-28361","경기도 안양시 만안구 안양동 371번지",7,202011,244.96,250,1,1100100000,214657744
"1106","41171-28361","경기도 안양시 만안구 안양동 371번지",7,202011,2497.284,1495.628,8,1201000000,6100315203
"1107","41171-28362","경기도 안양시 만안구 안양동 371번지",7,202011,248.785,256,1,1100100000,214657824
"1108","41171-28362","경기도 안양시 만안구 안양동 371번지",7,202011,2691.814,1623.825,8,1201000000,6100315401
"1109","41171-28363","경기도 안양시 만안구 안양동 371번지",7,202011,140.325,143,1,1100100000,214657762
"1110","41171-28363","경기도 안양시 만안구 안양동 371번지",7,202011,3815.76,3204.917,8,1201000000,6100315259
"1111","41171-28364","경기도 안양시 만안구 안양동 371번지",7,202011,234.385,240,1,1100100000,214657735
"1112","41171-28364","경기도 안양시 만안구 안양동 371번지",7,202011,2464.07,1623.825,8,1201000000,6100315179
"1113","41171-28365","경기도 안양시 만안구 안양동 371번지",7,202011,244,248,1,1100100000,214657726
"1114","41171-28365","경기도 안양시 만안구 안양동 371번지",7,202011,319.2,555.5189,8,1201000000,6100315145
"1115","41171-28366","경기도 안양시 만안구 안양동 371번지",7,202011,248.675,229,1,1100100000,245026010
"1116","41171-28366","경기도 안양시 만안구 안양동 371번지",7,202011,1845.36,1111.038,8,1201000000,6100315603
"1117","41171-28367","경기도 안양시 만안구 안양동 371번지",7,202011,263.75,270,1,1100100000,214657806
"1118","41171-28367","경기도 안양시 만안구 안양동 371번지",7,202011,5680.426,4358.687,8,1201000000,6100315348
"1119","41171-28368","경기도 안양시 만안구 안양동 371번지",7,202011,238.475,243,1,1100100000,214657851
"1120","41171-28368","경기도 안양시 만안구 안양동 371번지",7,202011,790.486,640.9834,8,1201000000,6100315491
"1121","41171-28369","경기도 안양시 만안구 안양동 371번지",7,202011,169.65,162,1,1100100000,214657897
"1122","41171-28369","경기도 안양시 만안구 안양동 371번지",7,202011,2483.376,1666.557,8,1201000000,6100315633
"1123","41171-28370","경기도 안양시 만안구 안양동 371번지",7,202011,223.575,227,1,1100100000,214657673
"1124","41171-28370","경기도 안양시 만안구 안양동 371번지",7,202011,2865.512,2008.415,8,1201000000,6100315057
"1125","41171-28371","경기도 안양시 만안구 안양동 371번지",7,202011,275.615,287,1,1100100000,214657815
"1126","41171-28371","경기도 안양시 만안구 안양동 371번지",7,202011,2469.484,1837.486,8,1201000000,6100315380
"1127","41171-607","경기도 안양시 만안구 안양동 371번지",1,202011,18,18,1,1100100000,200723789
"1128","41171-607","경기도 안양시 만안구 안양동 371번지",8,202011,48.325,50,1,1100100000,214657708
"1129","41171-9997","경기도 안양시 만안구 안양동 371번지",8,202011,38.075,41,1,1100100000,214657414
"1130","41171-9997","경기도 안양시 만안구 안양동 371번지",8,202011,59.365,61,1,1100100000,214657423
"1131","41171-9997","경기도 안양시 만안구 안양동 371번지",2,202011,86.76,96,1,1100100000,214657478
"1132","41171-9997","경기도 안양시 만안구 안양동 371번지",8,202011,108.04,104,1,1100100000,214657646
"1133","41171-9997","경기도 안양시 만안구 안양동 371번지",8,202011,65.685,68,1,1100100000,214657691
"1134","41171-28324","경기도 안양시 만안구 안양동 371번지",7,202012,186.675,224,1,1100100000,214657370
"1135","41171-28324","경기도 안양시 만안구 안양동 371번지",7,202012,44.904,NA,1,1100100000,214657370
"1136","41171-28324","경기도 안양시 만안구 안양동 371번지",7,202012,2072.336,4440.723,8,1201000000,6100314364
"1137","41171-28324","경기도 안양시 만안구 안양동 371번지",7,202012,4544.882,NA,8,1201000000,6100314364
"1138","41171-28325","경기도 안양시 만안구 안양동 371번지",7,202012,165,198,1,1100100000,214657487
"1139","41171-28325","경기도 안양시 만안구 안양동 371번지",7,202012,43.74,NA,1,1100100000,214657487
"1140","41171-28325","경기도 안양시 만안구 안양동 371번지",7,202012,199.262,426.9926,8,1201000000,6100314612
"1141","41171-28325","경기도 안양시 만안구 안양동 371번지",7,202012,491.98,NA,8,1201000000,6100314612
"1142","41171-28326","경기도 안양시 만안구 안양동 371번지",7,202012,179.175,215,1,1100100000,214657566
"1143","41171-28326","경기도 안양시 만안구 안양동 371번지",7,202012,46.26,NA,1,1100100000,214657566
"1144","41171-28326","경기도 안양시 만안구 안양동 371번지",7,202012,3347.624,7173.475,8,1201000000,6100314830
"1145","41171-28326","경기도 안양시 만안구 안양동 371번지",7,202012,5481.973,NA,8,1201000000,6100314830
"1146","41171-28327","경기도 안양시 만안구 안양동 371번지",7,202012,239.175,287,1,1100100000,214657389
"1147","41171-28327","경기도 안양시 만안구 안양동 371번지",7,202012,70.062,NA,1,1100100000,214657389
"1148","41171-28327","경기도 안양시 만안구 안양동 371번지",7,202012,2690.058,5764.4,8,1201000000,6100314404
"1149","41171-28327","경기도 안양시 만안구 안양동 371번지",7,202012,4591.734,NA,8,1201000000,6100314404
"1150","41171-28328","경기도 안양시 만안구 안양동 371번지",7,202012,114.175,137,1,1100100000,214657539
"1151","41171-28328","경기도 안양시 만안구 안양동 371번지",7,202012,36.192,NA,1,1100100000,214657539
"1152","41171-28328","경기도 안양시 만안구 안양동 371번지",7,202012,239.12,512.3911,8,1201000000,6100314747
"1153","41171-28328","경기도 안양시 만안구 안양동 371번지",7,202012,421.685,NA,8,1201000000,6100314747
"1154","41171-28329","경기도 안양시 만안구 안양동 371번지",7,202012,172.5,207,1,1100100000,214657548
"1155","41171-28329","경기도 안양시 만안구 안양동 371번지",7,202012,40.836,NA,1,1100100000,214657548
"1156","41171-28329","경기도 안양시 만안구 안양동 371번지",7,202012,797.048,1707.97,8,1201000000,6100314764
"1157","41171-28329","경기도 안양시 만안구 안양동 371번지",7,202012,1780.461,NA,8,1201000000,6100314764
"1158","41171-28330","경기도 안양시 만안구 안양동 371번지",7,202012,60,72,1,1100100000,214657469
"1159","41171-28330","경기도 안양시 만안구 안양동 371번지",7,202012,18,NA,1,1100100000,214657469
"1160","41171-28330","경기도 안양시 만안구 안양동 371번지",7,202012,378.602,811.2859,8,1201000000,6100314576
"1161","41171-28330","경기도 안양시 만안구 안양동 371번지",7,202012,1429.054,NA,8,1201000000,6100314576
"1162","41171-28331","경기도 안양시 만안구 안양동 371번지",7,202012,220.825,265,1,1100100000,214657637
"1163","41171-28331","경기도 안양시 만안구 안양동 371번지",7,202012,54.582,NA,1,1100100000,214657637
"1164","41171-28331","경기도 안양시 만안구 안양동 371번지",7,202012,2690.058,5764.4,8,1201000000,6100315014
"1165","41171-28331","경기도 안양시 만안구 안양동 371번지",7,202012,4544.882,NA,8,1201000000,6100315014
"1166","41171-28332","경기도 안양시 만안구 안양동 371번지",7,202012,151.675,182,1,1100100000,214657619
"1167","41171-28332","경기도 안양시 만안구 안양동 371번지",7,202012,34.452,NA,1,1100100000,214657619
"1168","41171-28332","경기도 안양시 만안구 안양동 371번지",7,202012,737.268,1579.873,8,1201000000,6100314984
"1169","41171-28332","경기도 안양시 만안구 안양동 371번지",7,202012,1616.479,NA,8,1201000000,6100314984
"1170","41171-28333","경기도 안양시 만안구 안양동 371번지",7,202012,157.5,189,1,1100100000,214657520
"1171","41171-28333","경기도 안양시 만안구 안양동 371번지",7,202012,37.548,NA,1,1100100000,214657520
"1172","41171-28333","경기도 안양시 만안구 안양동 371번지",7,202012,3108.504,6661.084,8,1201000000,6100314716
"1173","41171-28333","경기도 안양시 만안구 안양동 371번지",7,202012,5317.974,NA,8,1201000000,6100314716
"1174","41171-28334","경기도 안양시 만안구 안양동 371번지",7,202012,186.675,224,1,1100100000,214657593
"1175","41171-28334","경기도 안양시 만안구 안양동 371번지",7,202012,46.644,NA,1,1100100000,214657593
"1176","41171-28334","경기도 안양시 만안구 안양동 371번지",7,202012,1932.854,4141.828,8,1201000000,6100314915
"1177","41171-28334","경기도 안양시 만안구 안양동 371번지",7,202012,3888.92,NA,8,1201000000,6100314915
"1178","41171-28335","경기도 안양시 만안구 안양동 371번지",7,202012,187.5,225,1,1100100000,214657511
"1179","41171-28335","경기도 안양시 만안구 안양동 371번지",7,202012,45.678,NA,1,1100100000,214657511
"1180","41171-28335","경기도 안양시 만안구 안양동 371번지",7,202012,1853.152,3971.031,8,1201000000,6100314689
"1181","41171-28335","경기도 안양시 만안구 안양동 371번지",7,202012,4240.327,NA,8,1201000000,6100314689
"1182","41171-28336","경기도 안양시 만안구 안양동 371번지",7,202012,36.675,44,1,1100100000,214657405
"1183","41171-28336","경기도 안양시 만안구 안양동 371번지",7,202012,9.288,NA,1,1100100000,214657405
"1184","41171-28336","경기도 안양시 만안구 안양동 371번지",7,202012,239.12,512.3911,8,1201000000,6100314482
"1185","41171-28336","경기도 안양시 만안구 안양동 371번지",7,202012,1007.369,NA,8,1201000000,6100314482
"1186","41171-28337","경기도 안양시 만안구 안양동 371번지",7,202012,152.5,183,1,1100100000,214657584
"1187","41171-28337","경기도 안양시 만안구 안양동 371번지",7,202012,35.61,NA,1,1100100000,214657584
"1188","41171-28337","경기도 안양시 만안구 안양동 371번지",7,202012,856.828,1836.068,8,1201000000,6100314888
"1189","41171-28337","경기도 안양시 만안구 안양동 371번지",7,202012,1710.183,NA,8,1201000000,6100314888
"1190","41171-28338","경기도 안양시 만안구 안양동 371번지",7,202012,188.325,226,1,1100100000,214657502
"1191","41171-28338","경기도 안양시 만안구 안양동 371번지",7,202012,44.322,NA,1,1100100000,214657502
"1192","41171-28338","경기도 안양시 만안구 안양동 371번지",7,202012,577.864,1238.278,8,1201000000,6100314663
"1193","41171-28338","경기도 안양시 만안구 안양동 371번지",7,202012,1569.627,NA,8,1201000000,6100314663
"1194","41171-28339","경기도 안양시 만안구 안양동 371번지",7,202012,187.5,225,1,1100100000,214657398
"1195","41171-28339","경기도 안양시 만안구 안양동 371번지",7,202012,43.548,NA,1,1100100000,214657398
"1196","41171-28339","경기도 안양시 만안구 안양동 371번지",7,202012,318.822,683.1881,8,1201000000,6100314448
"1197","41171-28339","경기도 안양시 만안구 안양동 371번지",7,202012,3022.107,NA,8,1201000000,6100314448
"1198","41171-28340","경기도 안양시 만안구 안양동 371번지",7,202012,190,228,1,1100100000,214657575
"1199","41171-28340","경기도 안양시 만안구 안양동 371번지",7,202012,45.096,NA,1,1100100000,214657575
"1200","41171-28340","경기도 안양시 만안구 안양동 371번지",7,202012,1514.394,3245.144,8,1201000000,6100314865
"1201","41171-28340","경기도 안양시 만안구 안양동 371번지",7,202012,3022.107,NA,8,1201000000,6100314865
"1202","41171-28341","경기도 안양시 만안구 안양동 371번지",7,202012,207.5,249,1,1100100000,214657496
"1203","41171-28341","경기도 안양시 만안구 안양동 371번지",7,202012,50.514,NA,1,1100100000,214657496
"1204","41171-28341","경기도 안양시 만안구 안양동 371번지",7,202012,2331.378,4995.813,8,1201000000,6100314645
"1205","41171-28341","경기도 안양시 만안구 안양동 371번지",7,202012,4146.623,NA,8,1201000000,6100314645
"1206","41171-28342","경기도 안양시 만안구 안양동 371번지",7,202012,217.5,261,1,1100100000,214657557
"1207","41171-28342","경기도 안양시 만안구 안양동 371번지",7,202012,58.452,NA,1,1100100000,214657557
"1208","41171-28342","경기도 안양시 만안구 안양동 371번지",7,202012,3407.404,7301.573,8,1201000000,6100314802
"1209","41171-28342","경기도 안양시 만안구 안양동 371번지",7,202012,5599.103,NA,8,1201000000,6100314802
"1210","41171-28343","경기도 안양시 만안구 안양동 371번지",7,202012,99.175,119,1,1100100000,214657628
"1211","41171-28343","경기도 안양시 만안구 안양동 371번지",7,202012,23.226,NA,1,1100100000,214657628
"1212","41171-28343","경기도 안양시 만안구 안양동 371번지",7,202012,1155.728,2476.557,8,1201000000,6100315004
"1213","41171-28343","경기도 안양시 만안구 안양동 371번지",7,202012,2412.997,NA,8,1201000000,6100315004
"1214","41171-28344","경기도 안양시 만안구 안양동 371번지",7,202012,167.5,201,1,1100100000,214657450
"1215","41171-28344","경기도 안양시 만안구 안양동 371번지",7,202012,42,NA,1,1100100000,214657450
"1216","41171-28344","경기도 안양시 만안구 안양동 371번지",7,202012,1215.508,2604.655,8,1201000000,6100314551
"1217","41171-28344","경기도 안양시 만안구 안양동 371번지",7,202012,2717.552,NA,8,1201000000,6100314551
"1218","41171-28345","경기도 안양시 만안구 안양동 371번지",7,202012,340,408,1,1100100000,214657441
"1219","41171-28345","경기도 안양시 만안구 안양동 371번지",7,202012,90.39,NA,1,1100100000,214657441
"1220","41171-28345","경기도 안양시 만안구 안양동 371번지",7,202012,1713.67,3672.136,8,1201000000,6100314529
"1221","41171-28345","경기도 안양시 만안구 안양동 371번지",7,202012,2670.7,NA,8,1201000000,6100314529
"1222","41171-28346","경기도 안양시 만안구 안양동 371번지",7,202012,335,402,1,1100100000,214657600
"1223","41171-28346","경기도 안양시 만안구 안양동 371번지",7,202012,72.192,NA,1,1100100000,214657600
"1224","41171-28346","경기도 안양시 만안구 안양동 371번지",7,202012,1773.436,3800.234,8,1201000000,6100314949
"1225","41171-28346","경기도 안양시 만안구 안양동 371번지",7,202012,4638.586,NA,8,1201000000,6100314949
"1226","41171-28347","경기도 안양시 만안구 안양동 371번지",7,202012,120.825,145,1,1100100000,214657432
"1227","41171-28347","경기도 안양시 만안구 안양동 371번지",7,202012,31.164,NA,1,1100100000,214657432
"1228","41171-28347","경기도 안양시 만안구 안양동 371번지",7,202012,1554.252,3330.542,8,1201000000,6100314506
"1229","41171-28347","경기도 안양시 만안구 안양동 371번지",7,202012,3631.217,NA,8,1201000000,6100314506
"1230","41171-28348","경기도 안양시 만안구 안양동 371번지",7,202012,500.825,601,1,1100100000,214657664
"1231","41171-28348","경기도 안양시 만안구 안양동 371번지",7,202012,173.808,NA,1,1100100000,214657664
"1232","41171-28348","경기도 안양시 만안구 안양동 371번지",7,202012,3347.624,7173.475,8,1201000000,6100315034
"1233","41171-28348","경기도 안양시 만안구 안양동 371번지",7,202012,4287.179,NA,8,1201000000,6100315034
"1234","41171-28349","경기도 안양시 만안구 안양동 371번지",7,202012,210,252,1,1100100000,214657904
"1235","41171-28349","경기도 안양시 만안구 안양동 371번지",7,202012,55.548,NA,1,1100100000,214657904
"1236","41171-28349","경기도 안양시 만안구 안양동 371번지",7,202012,976.388,2092.264,8,1201000000,6100315668
"1237","41171-28349","경기도 안양시 만안구 안양동 371번지",7,202012,2038.164,NA,8,1201000000,6100315668
"1238","41171-28350","경기도 안양시 만안구 안양동 371번지",7,202012,105,126,1,1100100000,242593975
"1239","41171-28350","경기도 안양시 만안구 안양동 371번지",7,202012,21.87,NA,1,1100100000,242593975
"1240","41171-28350","경기도 안양시 만안구 안양동 371번지",7,202012,2271.598,4867.715,8,1201000000,6100315084
"1241","41171-28350","경기도 안양시 만안구 안양동 371번지",7,202012,4193.475,NA,8,1201000000,6100315084
"1242","41171-28351","경기도 안양시 만안구 안양동 371번지",7,202012,188.325,226,1,1100100000,214657860
"1243","41171-28351","경기도 안양시 만안구 안양동 371번지",7,202012,46.062,NA,1,1100100000,214657860
"1244","41171-28351","경기도 안양시 만안구 안양동 371번지",7,202012,1952.776,4184.527,8,1201000000,6100315520
"1245","41171-28351","경기도 안양시 만안구 안양동 371번지",7,202012,3162.68,NA,8,1201000000,6100315520
"1246","41171-28352","경기도 안양시 만안구 안양동 371번지",7,202012,186.675,224,1,1100100000,214657780
"1247","41171-28352","경기도 안양시 만안구 안양동 371번지",7,202012,45.678,NA,1,1100100000,214657780
"1248","41171-28352","경기도 안양시 만안구 안양동 371번지",7,202012,717.346,1537.173,8,1201000000,6100315285
"1249","41171-28352","경기도 안양시 만안구 안양동 371번지",7,202012,1429.054,NA,8,1201000000,6100315285
"1250","41171-28353","경기도 안양시 만안구 안양동 371번지",7,202012,198.325,238,1,1100100000,214657655
"1251","41171-28353","경기도 안양시 만안구 안양동 371번지",7,202012,49.356,NA,1,1100100000,214657655
"1252","41171-28353","경기도 안양시 만안구 안양동 371번지",7,202012,1833.216,3928.332,8,1201000000,6100315023
"1253","41171-28353","경기도 안양시 만안구 안양동 371번지",7,202012,4287.179,NA,8,1201000000,6100315023
"1254","41171-28354","경기도 안양시 만안구 안양동 371번지",7,202012,250,300,1,1100100000,214657753
"1255","41171-28354","경기도 안양시 만안구 안양동 371번지",7,202012,55.548,NA,1,1100100000,214657753
"1256","41171-28354","경기도 안양시 만안구 안양동 371번지",7,202012,1056.09,2263.061,8,1201000000,6100315230
"1257","41171-28354","경기도 안양시 만안구 안양동 371번지",7,202012,2249.015,NA,8,1201000000,6100315230
"1258","41171-28355","경기도 안양시 만안구 안양동 371번지",7,202012,360.825,433,1,1100100000,214657717
"1259","41171-28355","경기도 안양시 만안구 안양동 371번지",7,202012,79.164,NA,1,1100100000,214657717
"1260","41171-28355","경기도 안양시 만안구 안양동 371번지",7,202012,2291.52,4910.415,8,1201000000,6100315114
"1261","41171-28355","경기도 안양시 만안구 안양동 371번지",7,202012,4826.011,NA,8,1201000000,6100315114
"1262","41171-28356","경기도 안양시 만안구 안양동 371번지",7,202012,212.5,255,1,1100100000,214657842
"1263","41171-28356","경기도 안양시 만안구 안양동 371번지",7,202012,61.74,NA,1,1100100000,214657842
"1264","41171-28356","경기도 안양시 만안구 안양동 371번지",7,202012,2510.718,5380.106,8,1201000000,6100315460
"1265","41171-28356","경기도 안양시 만안구 안양동 371번지",7,202012,4427.752,NA,8,1201000000,6100315460
"1266","41171-28357","경기도 안양시 만안구 안양동 371번지",7,202012,179.175,215,1,1100100000,214657913
"1267","41171-28357","경기도 안양시 만안구 안양동 371번지",7,202012,45.678,NA,1,1100100000,214657913
"1268","41171-28357","경기도 안양시 만안구 안양동 371번지",7,202012,597.786,1280.978,8,1201000000,6100315719
"1269","41171-28357","경기도 안양시 만안구 안양동 371번지",7,202012,1358.776,NA,8,1201000000,6100315719
"1270","41171-28358","경기도 안양시 만안구 안양동 371번지",7,202012,201.675,242,1,1100100000,214657879
"1271","41171-28358","경기도 안양시 만안구 안양동 371번지",7,202012,49.74,NA,1,1100100000,214657879
"1272","41171-28358","경기도 안양시 만안구 안양동 371번지",7,202012,2092.258,4483.422,8,1201000000,6100315574
"1273","41171-28358","경기도 안양시 만안구 안양동 371번지",7,202012,3818.642,NA,8,1201000000,6100315574
"1274","41171-28359","경기도 안양시 만안구 안양동 371번지",7,202012,122.5,147,1,1100100000,214657833
"1275","41171-28359","경기도 안양시 만안구 안양동 371번지",7,202012,29.61,NA,1,1100100000,214657833
"1276","41171-28359","경기도 안양시 만안구 안양동 371번지",7,202012,976.388,2092.264,8,1201000000,6100315425
"1277","41171-28359","경기도 안양시 만안구 안양동 371번지",7,202012,1944.46,NA,8,1201000000,6100315425
"1278","41171-28360","경기도 안양시 만안구 안양동 371번지",7,202012,134.175,161,1,1100100000,242434718
"1279","41171-28360","경기도 안양시 만안구 안양동 371번지",7,202012,34.452,NA,1,1100100000,242434718
"1280","41171-28360","경기도 안양시 만안구 안양동 371번지",7,202012,1135.806,2433.858,8,1201000000,6100315323
"1281","41171-28360","경기도 안양시 만안구 안양동 371번지",7,202012,2249.015,NA,8,1201000000,6100315323
"1282","41171-28361","경기도 안양시 만안구 안양동 371번지",7,202012,216.675,260,1,1100100000,214657744
"1283","41171-28361","경기도 안양시 만안구 안양동 371번지",7,202012,52.452,NA,1,1100100000,214657744
"1284","41171-28361","경기도 안양시 만안구 안양동 371번지",7,202012,1594.11,3415.941,8,1201000000,6100315203
"1285","41171-28361","경기도 안양시 만안구 안양동 371번지",7,202012,2717.552,NA,8,1201000000,6100315203
"1286","41171-28362","경기도 안양시 만안구 안양동 371번지",7,202012,211.675,254,1,1100100000,214657824
"1287","41171-28362","경기도 안양시 만안구 안양동 371번지",7,202012,56.322,NA,1,1100100000,214657824
"1288","41171-28362","경기도 안양시 만안구 안양동 371번지",7,202012,1713.67,3672.136,8,1201000000,6100315401
"1289","41171-28362","경기도 안양시 만안구 안양동 371번지",7,202012,3256.384,NA,8,1201000000,6100315401
"1290","41171-28363","경기도 안양시 만안구 안양동 371번지",7,202012,125,150,1,1100100000,214657762
"1291","41171-28363","경기도 안양시 만안구 안양동 371번지",7,202012,29.226,NA,1,1100100000,214657762
"1292","41171-28363","경기도 안양시 만안구 안양동 371번지",7,202012,2072.336,4440.723,8,1201000000,6100315259
"1293","41171-28363","경기도 안양시 만안구 안양동 371번지",7,202012,3584.365,NA,8,1201000000,6100315259
"1294","41171-28364","경기도 안양시 만안구 안양동 371번지",7,202012,204.175,245,1,1100100000,214657735
